NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
8369,경상남도 양산시 하북면 지산리,17-16,17,16,대영파크맨션,64.67,202607,10,"9,000",-,6,개인,법인,1991,지산로 27-9,-,직거래,-,26.07.13
8370,경상남도 고성군 고성읍 수남리,486,486,0,코아루더파크,59.94,202607,10,"17,600",-,16,개인,개인,2016,남포로 10,-,중개거래,경남 고성군,-
8371,제주특별자치도 제주시 노형동,912-4,912,4,일호지오빌,83.85,202607,10,"35,000",-,12,개인,개인,2009,노연로 15,-,직거래,-,-
8372,제주특별자치도 제주시 노형동,754,754,0,부영5차,84.9508,202607,10,"67,000",-,9,개인,개인,2001,과원북2길 12,-,중개거래,제주 제주시,-
8373,제주특별자치도 제주시 외도일동,492-20,492,20,더펠리스1차,84.9388,202607,10,"34,400",-,6,개인,개인,2014,우정로10길 29,-,중개거래,제주 제주시,-
8374,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.896,202607,10,"18,700",-,8,개인,개인,2000,우정로11길 22,-,중개거래,제주 제주시,-
8375,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.896,202607,10,"20,000",-,9,개인,개인,2000,우정로11길 22,-,중개거래,제주 제주시,-
8376,제주특별자치도 제주시 도남동,49,49,0,한솔,83.36,202607,10,"15,500",-,4,개인,개인,1993,도남로10길 37,-,중개거래,제주 제주시,-
8377,제주특별자치도 서귀포시 동홍동,1369,1369,0,동홍동센트레빌,84.9196,202607,10,"46,400",-,5,개인,개인,2021,중앙로182번길 40,-,중개거래,"경기 수원시 팔달구, 제주 서귀포시",-
8378,강원특별자치도 춘천시 약사동,170,170,0,모아엘가센텀뷰아파트,84.9557,202607,10,"46,500",-,30,개인,개인,2022,공지로 400,-,중개거래,강원 춘천시,-
8379,강원특별자치도 춘천시 약사동,175,175,0,춘천롯데캐슬위너클래스,73.3606,202607,10,"53,700",-,20,개인,개인,2024,방송길 41,-,중개거래,강원 춘천시,-
8380,강원특별자치도 춘천시 약사동,175,175,0,춘천롯데캐슬위너클래스,39.9341,202607,10,"26,200",-,3,개인,법인,2024,방송길 41,-,중개거래,강원 춘천시,-
8381,강원특별자치도 춘천시 효자동,823,823,0,효자코아루웰라움,84.9592,202607,10,"30,000",-,9,개인,개인,2019,공지로218번길 26,-,직거래,-,-
8382,강원특별자치도 춘천시 우두동,1082,1082,0,강변코아루,84.87,202607,10,"23,500",-,1,개인,개인,2007,새청말길 26,-,중개거래,강원 춘천시,-
8383,강원특별자치도 춘천시 후평동,912,912,0,춘천후평우미린뉴시티,68.618,202607,10,"38,500",-,12,개인,개인,2021,보안길 36,-,중개거래,강원 춘천시,-
8384,강원특별자치도 춘천시 후평동,845-1,845,1,세경3차아파트,49.68,202607,10,"9,000",-,15,개인,개인,1991,삭주로 125,-,중개거래,강원 춘천시,-
8385,강원특별자치도 춘천시 후평동,867,867,0,대우아파트,76.37,202607,10,"15,500",-,2,개인,개인,1991,후만로126번길 31,-,중개거래,강원 춘천시,-
8386,강원특별자치도 춘천시 후평동,893,893,0,동아,135,202607,10,"22,750",-,2,개인,개인,1995,서부대성로 327,-,중개거래,강원 춘천시,-
8387,강원특별자치도 춘천시 퇴계동,1052,1052,0,퇴계이안,84.9877,202607,10,"31,000",-,3,개인,개인,2007,영서로 2169,-,중개거래,강원 춘천시,-
8388,강원특별자치도 춘천시 퇴계동,1240,1240,0,이편한세상춘천한숲시티,84.8462,202607,10,"57,700",-,15,개인,개인,2019,안마산로 133,-,중개거래,강원 춘천시,-
8389,강원특별자치도 춘천시 퇴계동,430,430,0,퇴계우성,84.933,202607,10,"24,500",-,9,개인,개인,1999,국사봉길 7,-,중개거래,강원 춘천시,-
8390,강원특별자치도 춘천시 석사동,694,694,0,세경5차,48.93,202607,10,"12,700",-,1,개인,개인,1999,남춘천새길 42,-,중개거래,강원 춘천시,-
8391,강원특별자치도 춘천시 석사동,694,694,0,세경5차,48.93,202607,10,"11,000",-,2,개인,개인,1999,남춘천새길 42,-,중개거래,강원 춘천시,-
8392,강원특별자치도 춘천시 석사동,866,866,0,휴먼타운,84.89,202607,10,"25,800",-,15,개인,개인,2002,지석로 29,20260711,중개거래,강원 춘천시,-
8393,강원특별자치도 춘천시 석사동,866,866,0,휴먼타운,84.89,202607,10,"25,800",-,15,개인,개인,2002,지석로 29,-,중개거래,강원 춘천시,-
8394,강원특별자치도 춘천시 석사동,283-15,283,15,삼익1,84.73,202607,10,"15,700",-,15,개인,개인,1990,춘천순환로 42,-,중개거래,강원 춘천시,-
8395,강원특별자치도 춘천시 석사동,727-6,727,6,청구,59.4,202607,10,"15,800",-,17,개인,개인,1997,서부대성로 332,-,중개거래,강원 춘천시,-
8396,강원특별자치도 원주시 개운동,546-3,546,3,서초,46.915,202607,10,"6,400",-,9,개인,개인,1999,개운4길 75,-,중개거래,강원 원주시,-
8397,강원특별자치도 원주시 명륜동,857,857,0,더샵원주센트럴파크3단지,84.9835,202607,10,"47,500",-,22,개인,개인,2022,한지공원길 25-2,-,중개거래,강원 원주시,-
8398,강원특별자치도 원주시 명륜동,857,857,0,더샵원주센트럴파크3단지,84.9836,202607,10,"45,500",-,15,개인,개인,2022,한지공원길 25-2,-,중개거래,강원 원주시,-
8399,강원특별자치도 원주시 명륜동,124,124,0,대성현대,84.915,202607,10,"11,200",-,4,개인,개인,1991,향교길 53,-,중개거래,강원 원주시,-
8400,강원특별자치도 원주시 명륜동,847-4,847,4,동보노빌리티2,118.747,202607,10,"19,800",-,1,개인,개인,2002,시청로 267,-,중개거래,강원 원주시,-
8401,강원특별자치도 원주시 단구동,1451,1451,0,단구동한신더휴,74.9321,202607,10,"31,500",-,7,개인,개인,2017,단구로 250,-,중개거래,강원 원주시,-
8402,강원특별자치도 원주시 단구동,1451,1451,0,단구동한신더휴,59.9602,202607,10,"27,400",-,5,개인,개인,2017,단구로 250,-,중개거래,강원 원주시,-
8403,강원특별자치도 원주시 단구동,1478-4,1478,4,유승,84.4687,202607,10,"21,500",-,8,개인,개인,2003,강변로 119,-,중개거래,강원 원주시,-
8404,강원특별자치도 원주시 단계동,880,880,0,코오롱,59.73,202607,10,"13,700",-,10,개인,개인,1994,로아노크로 15,-,중개거래,강원 원주시,-
8405,강원특별자치도 원주시 태장동,1720-48,1720,48,뉴스테이아파트,60,202607,10,"4,700",103,2,법인,개인,2014,태장공단길 54-14,-,직거래,-,26.07.10
8406,강원특별자치도 원주시 무실동,1921,1921,0,더샵원주센트럴파크1단지,59.9678,202607,10,"38,500",-,14,개인,개인,2021,한지공원길 120,-,중개거래,강원 원주시,-
8407,강원특별자치도 원주시 무실동,1922,1922,0,더샵원주센트럴파크4단지,84.7394,202607,10,"54,000",403동,17,개인,개인,2022,무실새골길 66,-,중개거래,강원 원주시,26.07.10
8408,강원특별자치도 원주시 무실동,1644,1644,0,무실주공4단지,84.52,202607,10,"22,100",-,1,개인,개인,2001,시청로 88,-,중개거래,강원 원주시,-
8409,강원특별자치도 원주시 판부면 서곡리,592,592,0,거장2차아파트,27.36,202607,10,"5,000",105,13,개인,개인,2002,남원로 223,-,직거래,-,26.07.10
8410,강원특별자치도 강릉시 홍제동,1044,1044,0,엘에이치미디어촌6단지,59.98,202607,10,"32,000",-,21,개인,개인,2018,선수촌로 10,-,중개거래,강원 강릉시,-
8411,강원특별자치도 강릉시 교동,1759,1759,0,현대하이빌,122.74,202607,10,"44,000",-,10,개인,개인,1999,원대로128번길 14,-,중개거래,강원 강릉시,-
8412,강원특별자치도 강릉시 송정동,940-23,940,23,대림맨션,135.38,202607,10,"23,000",-,12,개인,개인,1991,남강초교2길 44,-,중개거래,강원 강릉시,-
8413,강원특별자치도 강릉시 주문진읍 교항리,1270,1270,0,주문진삼부르네상스오션포레,73.3949,202607,10,"27,977",-,5,개인,법인,2024,장성로 15,-,중개거래,강원 강릉시,-
